index,preprocessedText
910,practic woman centr care 1 0 are profession compet midwiv provid safe effect midwiferi care use intellig kind 2 0 demonstr critic think sound clinic judgment is base evid reflect appropri reason within relev profession code guidelin 2 2 commun effect use spoken written non verbal languag across rang context diver audienc 2 3 demonstr compet all clinic skill the level new graduat midwif be elig appli to the nurs midwiferi board australia registr a midwif 2 5 particip effect a member an interdisciplinari healthcar team 3 3 practis midwiferi within a primari health care philosophi 5 1 commun provid effect care woman diver background need 5 4
911,practic woman centr care 1 0 demonstr woman centr care acknowledg physiolog psycholog cultur spiritu need woman babi famili member 1 1 appreci central relationship each woman the practic midwiferi 1 2 promot continu midwiferi care regardless set 1 3 provid optim child bear environ each woman 1 4 have sound thorough knowledg base anatomi physiolog 2 1 demonstr critic think sound clinic judgment is base evid reflect appropri reason within the relev profession code guidelin 2 2 commun effect use spoken written non verbal languag across rang context diver audienc 2 3 utilis inform technolog a high level literaci 2 4 demonstr compet all clinic skill the level a new graduat midwif be elig appli to the nurs midwiferi board australia registr a midwif 2 5
912,practic woman centr care 1 0 appreci central relationship each woman practic midwiferi 1 2 provid optim child bear environ each woman 1 4 demonstr critic think sound clinic judgment is base evid reflect appropri reason within the relev profession code guidelin 2 2 demonstr compet all clinic skill the level new graduat midwif be elig appli the nurs midwiferi board australia registr a midwif 2 5 practic promot the principl self care build resili foster human flourish 4 1 practis midwiferi within a primari health care philosophi 5 1 commun provid effect care woman diver background need 5 4
913,practis woman centr care 1 0 are profession compet midwiv provid safe effect midwiferi care use intellig kind 2 0 commun effect use spoken written non verbal languag across rang context to diver audienc 2 3 are profession engag critic thinker take live question approach embrac lifelong learn 6 0
914,are profession compet midwiv provid safe effect midwiferi care use intellig kind 2 0 have sound thorough knowledg base anatomi physiolog 2 1 demonstr critic think sound clinic judgment is base evid reflect appropri reason within relev profession code guidelin 2 2 commun effect use spoken written non verbal languag across rang context diver audienc 2 3 work collabor order provid excel matern care 3 0 demonstr respect collegi collabor woman profession peer other stakehold 3 2 are social respons citizen valu diver peopl 5 0 are profession engag critic thinker take live question approach embrac lifelong learn 6 0 demonstr profession cultur compet contribut to the health wellb indigen australian inclus physic social emot spiritu well 7 0
915,
916,
917,
918,
919,demonstr reflect critic think enabl critic apprais current practic polici research aim enhanc health care healthcar outcom transform health 1 0 critiqu interpret synthesis data research find inform the surveil manag prevent diseas ill promot health the complex issu inher public health 1 1 appli research method a varieti public health problem 1 2 commun effect appropri challeng complex diver situat 4 0 commun collabor provid optim outcom public health practic research 4 1
920,are reflect critic thinker influenc practic polici research achiev clinic excel transform healthcar servic 1 0 critiqu interpret synthesis data research find develop safe effect evid base solut healthcar challeng 1 1 propos relev problem solv human factor theori analysi common issu inher manag evalu healthcar servic 1 2 initi explain chang manag methodolog appropri improv healthcar outcom 1 3 valid the import integr stakehold partnership all healthcar decis make activ 3 2 commun effect appropri challeng complex diver situat 4 0 demonstr respect valu world view differ in particular australian indigen way know 5 1 critic reflect upon the impact ongo colonis it pervas discours indigen australian their health and wellb 5 2
921,are reflect critic thinker influenc practic polici research achiev clinic excel transform healthcar servic 1 0 effect collabor respons leader consid health care a global context 2 0 social cultur ethic account engag individu famili interdisciplinari team commun organis jurisdict 3 0 commun effect appropri challeng complex diver situat 4 0
922,
923,
924,
925,
926,
927,
928,
929,
930,
931,
932,
933,
934,
935,
936,
937,
938,
939,
940,
941,
942,
943,
944,
945,
946,
947,
948,
949,
950,
951,
952,
953,
954,
955,
956,
957,
958,
959,
960,
961,
962,
963,
964,
965,
966,
967,
968,take person social ethic respons their contribut sport exercis health 2 0 compet appli knowledg skill within sport exercis health profess 3 0 engag research critic think integr diver knowledg develop creativ effect evid base solut 4 0 demonstr abil commun effect sensit diver popul enabl posit chang 6 0
969,
970,are reflect critic thinker influenc practic polici research achiev clinic excel transform healthcar servic 1 0 effect collabor respons leader consid health care a global context 2 0 social cultur ethic account engag individu famili interdisciplinari team commun organis jurisdict 3 0 commun effect appropri challeng complex diver situat 4 0 critic reflect upon impact ongo colonis it pervas discours indigen australian their health wellb 5 2
971,
972,
973,
974,
975,
976,
977,
978,
979,
980,are reflect critic thinker influenc practic polici research achiev clinic excel transform healthcar servic 1 0 critiqu interpret synthesis data research find develop safe effect evid base solut healthcar challeng 1 1 initi explain chang manag methodolog appropri improv healthcar outcom 1 3 justifi demonstr appropri leadership style skill necessari manag evalu innov healthcar servic utilis contemporari local nation intern perspect 2 1 develop contribut research qualiti improv activ order maintain knowledg currenc influenc healthcar practic polici 2 2 creat lead social ethic account enabl effici use resourc equiti access optim safe health care 3 1 commun effect appropri challeng complex diver situat 4 0 determin recommend mode commun necessari optimis outcom across differ audienc purpos context within healthcar practic 4 2
981,
982,are reflect critic thinker influenc practic polici research achiev clinic excel transform healthcar servic 1 0 critiqu interpret synthesis data research find develop safe effect evid base solut healthcar challeng 1 1 initi explain chang manag methodolog appropri improv healthcar outcom 1 3 effect collabor respons leader consid health care a global context 2 0 justifi demonstr appropri leadership style skill necessari manag evalu innov healthcar servic utilis contemporari local nation intern perspect 2 1 commun effect appropri challeng complex diver situat 4 0
